it,loss,R,rmean,rvar,cx,cy
247,0.7629576537789411,0.7629477448785188,0.49923329166954067,0.04893085562840258,0.0987903116831683,-0.012186731646396071
248,0.7646428284091834,0.7646324704897441,0.497142668206732,0.04902860779552657,0.1004545582681311,-0.016307626671057875
249,0.7650526667095948,0.7650410579248426,0.49809904560186574,0.048728121552654415,0.10628953978989965,-0.017619681501833576
250,0.7609273749710679,0.7609145737508539,0.49990146421973897,0.048538846557595654,0.11225927010516139,-0.0140788901864608
251,0.7572837653995615,0.7572736793660375,0.4985865329303992,0.048886581828246733,0.10005769389021069,-0.008580929925281837
252,0.757190853321974,0.7571801377966814,0.49884616965895784,0.04878101558020376,0.10351017825730073,-0.0005556313637914867
253,0.7600138502860556,0.760001243287018,0.49982995433667343,0.04867710210145144,0.11215024870757864,0.005334816568324995
254,0.7582783450398806,0.7582651162741171,0.5007563337008919,0.0486983377778758,0.11493632705830473,0.0041886112100651685
255,0.7587132563104296,0.7586989943562233,0.4994624140836072,0.04856550108166348,0.11933319205256093,-0.004547665733204145
256,0.758457852871058,0.758443173551436,0.5019686957340992,0.048723513810613295,0.1211071326452805,-0.0033939147758674467
257,0.7629042247390536,0.7628911700400399,0.5020089277070228,0.04864997299407295,0.1141286270187298,-0.005337543466894461
258,0.7614533711536209,0.761439703852117,0.5011827499945684,0.048561213840734224,0.11679308870147352,-0.0050798680505482
259,0.7663180902090211,0.766307609789441,0.49875465940238095,0.048598064541159294,0.1023644883905342,0.0010264455244647997
260,0.7628327917563672,0.7628221300045746,0.4989065274008439,0.04845466387305573,0.1032453304121228,0.0011285019407908778
261,0.7701283812759848,0.7701182690441054,0.4997734109595138,0.048829323298921784,0.10000138248190943,-0.010539132540386008
262,0.7695939140801318,0.7695841901661352,0.499115976469244,0.04873334692250836,0.09720590664856547,-0.016554150324644988
263,0.7601035216053141,0.7600914985342634,0.499985458825757,0.04837581658397535,0.10861472721984337,-0.015000663007339446
264,0.7671640935949084,0.7671528221537955,0.4992236579822707,0.04859962934704279,0.10545241324986517,-0.012260479630763984
265,0.7696967697321396,0.7696845193663077,0.5008149636447794,0.04878875208444825,0.11049104633029366,-0.006415936503084946
266,0.7647862079040866,0.7647728464909984,0.5025842351286084,0.04858822699007813,0.11550150750069388,-0.004457457712773628
267,0.7671779659861276,0.7671654335414047,0.49930190578536104,0.04849659654148325,0.11194031009598727,-0.0009246730800578827
268,0.7652162997749136,0.7652047719083529,0.5019144311381458,0.04869580034780623,0.10736120272958258,0.0006896196093243301
269,0.7679902303583541,0.767977964088554,0.5000538927201641,0.04880322609057739,0.11068713587123771,0.0036966796388129943
270,0.7662835849365037,0.7662712387403919,0.5013853750825983,0.04860646410089023,0.11110033751164791,0.0013976061989907878
271,0.7601092597657246,0.7600982530159095,0.4991702810558988,0.04863720932510221,0.10486855312637205,0.0028949768233387887
272,0.758646867513918,0.7586355037550288,0.5014411295524078,0.048609889078991726,0.10657581954324113,0.002095905003019397
273,0.7612523509864616,0.7612405888993704,0.5015027761543929,0.04875615261317953,0.10828617052337024,-0.005934757825816542
274,0.7619053042885099,0.7618936881028021,0.4986094491624092,0.04881745547606639,0.10746203978532876,-0.008192521478125145
275,0.7580503050681969,0.758035295120654,0.5006745918196489,0.04885547564828283,0.12224343186456575,-0.008093727964171652
276,0.7600907804284167,0.7600766772250408,0.5024011772583178,0.04864044928709102,0.11772790502321577,-0.015567766892337463
277,0.7587449339946778,0.7587309409110697,0.5012095145709856,0.048695071782023605,0.11699384312439678,-0.01745074875164043
278,0.7641124272615661,0.7640996307206552,0.5023085528717347,0.0489253075544985,0.11247345222510789,-0.01205227349404559
279,0.766743887112853,0.7667313513250266,0.5006401452927608,0.04870667774538324,0.11190493393077014,-0.003472011264241855
280,0.7716420390826724,0.7716315506655862,0.5002519718298236,0.0486420605422711,0.102295812843593,-0.004791691449471597
281,0.7678511269445967,0.7678396616221289,0.5004852307207031,0.04873547255568354,0.10703436098853655,0.0028205571951006015
282,0.7669144573508165,0.7669023213337492,0.501478322449185,0.048747012048703096,0.10966627632401445,0.01040824047102365
283,0.7691408016490239,0.769126714506767,0.5008717594097979,0.04870853366089043,0.11817404048566806,0.011002740600055546
284,0.7635180494749143,0.7635047441172067,0.501333891480643,0.048681716699447874,0.11495967489061423,0.00941607586474256
285,0.7644191059261775,0.7644051132812567,0.4994301791269064,0.04885561682026914,0.11826759599141061,0.0021102896479144925
286,0.7672166456307463,0.767203740223429,0.5015983385492712,0.04891604604499181,0.11352506144892478,0.004061907203281114
287,0.7678170239511072,0.7678040614811034,0.5025312748486866,0.0488879338377529,0.11383496032772158,-0.0017603566428371095
288,0.7651590571771939,0.765146737501749,0.49871622718725256,0.048778672565275134,0.1109802829844722,-0.0014419273371809723
289,0.759409417011545,0.7593983773501967,0.4995109212741611,0.04871260489894909,0.10497261996953516,-0.00440857352589039
290,0.7608073799222037,0.7607958828088394,0.4998223506119525,0.04838206011520065,0.10683080536661438,-0.00912758593088415
291,0.7679394119366146,0.7679290421522932,0.5000324385117381,0.048406613759412714,0.10132933391094033,-0.010058057132990116
292,0.7694649435837849,0.7694575177382809,0.49678380998441796,0.04862690206515303,0.08591696257100415,-0.006567314838699893
293,0.761368369360248,0.7613590605495595,0.4987930627484487,0.04834921455181181,0.09646897462074576,0.001246010489250382
294,0.7606727125936229,0.7606630910822356,0.4995958164844206,0.048641195618722516,0.09807078848640778,0.0016200437102062985
295,0.762390391683178,0.7623792479692402,0.4985834517201444,0.04893803607695619,0.10514116244189572,0.009382108070035622
296,0.7658690486201066,0.7658559562059205,0.500156664148121,0.04876919770572147,0.11391761951295987,0.01068387793315643
297,0.7661979876481763,0.7661831647988104,0.5005414637024463,0.04866278070644452,0.12173125981220176,0.0018144860943106861
298,0.7670752755724397,0.7670621713125886,0.5024847426445407,0.048623204358190966,0.11426836774306726,0.006777691422839205
299,0.775504377293293,0.7754914938815609,0.49924498742510415,0.048549691505409345,0.1133786698932423,0.005255785038881451
300,0.7739238188303296,0.7739113893383874,0.49821263703416363,0.04855557033771459,0.10942143707688373,0.02133957020405914
301,0.7638178360122073,0.7638070833634971,0.5004527168076508,0.04869397519049657,0.10338719200381173,0.007916970207168613
302,0.7646374200311978,0.7646269241725753,0.499230618206014,0.04893874107070037,0.10243142127417407,-0.0016125166761946559
303,0.764878658407949,0.7648650631738133,0.5018619948201316,0.04862653988308767,0.11639266215493063,-0.006848960326911697
304,0.7652180077783877,0.7652046280216531,0.4995096829654821,0.04873865741113415,0.1142260746623073,-0.01819542584497802
305,0.7628605591584697,0.762848118376762,0.5006295495248344,0.048691112216316355,0.10975340097741741,-0.019846258478763524
306,0.7725199376231092,0.7725074898286184,0.5003872280262308,0.04870653814575101,0.10918962979240524,-0.022897752811876688
307,0.7737844944432776,0.7737713920949183,0.5011768694755223,0.04875667988078647,0.11272986352792666,-0.019829299599178188
308,0.767241792047664,0.7672283648684043,0.5015759896189544,0.0488170207248965,0.11410143347555325,-0.020171898167274736
309,0.7664218929013841,0.7664102845196736,0.5000452871692235,0.04877167143030612,0.10704740539712519,-0.012169066687854483
310,0.7700862153046563,0.7700757371495203,0.4979742423565232,0.04878902441149093,0.10233773885354992,-0.001995839442601005
311,0.7684255294174783,0.7684131719341322,0.500386750395819,0.048686593010256,0.11113178080652969,0.0024595872890812998
312,0.7632685670067553,0.7632567555804851,0.5016778412391554,0.048685531762841974,0.10843369000949205,-0.007239120628745122
313,0.7630556962300941,0.7630439923816651,0.4993857864291365,0.04862434617840611,0.10789869887289051,-0.007782813576267653
314,0.7640648626631114,0.7640522258329332,0.5006157636456576,0.04845810164378146,0.11196409941298163,-0.009986668081607388
315,0.760120194945929,0.7601066609016323,0.50274726551866,0.0482212587841012,0.11554816780058048,-0.013473588232399348
316,0.7590782216411277,0.7590670249400254,0.5009108460390534,0.048403601996638276,0.10444074013966216,-0.016962038623826434
317,0.7594010539893401,0.7593903041203457,0.5002249086355972,0.048551276049066006,0.10268981531023592,-0.014267093247534104
318,0.7585052214581051,0.7584944164016761,0.5002642091213503,0.048416296045733845,0.1037962969526404,-0.00550118045193672
319,0.760693598024009,0.7606829553894054,0.5009915044277476,0.04837847795522201,0.10315539353230871,0.0006891319717414625
320,0.7602367897577782,0.7602265388162575,0.49892697275571174,0.04859418999776732,0.1012275193911271,-0.0016749307181041
321,0.7611137239076798,0.7611031308917494,0.5001831032718764,0.04853000277957613,0.10290190866844631,0.001757414700404687
322,0.7588137022978919,0.7588016830353205,0.500109792298244,0.048532587057966536,0.10956331373476247,-0.0037447453049786797
323,0.7559759698549049,0.7559641801446936,0.5005208114229278,0.04859720245101283,0.1085373103304895,-0.0028720814465744257
324,0.7570025243870581,0.7569903739136314,0.4979131319204111,0.04866329776325731,0.10982112340435304,-0.009417358296942803
325,0.7569125690874309,0.7569010831699052,0.49908032645424205,0.04880022717290158,0.10691991788955153,-0.007276603505451987
326,0.7579737470709867,0.7579611491716581,0.5008432797711267,0.04857292261080449,0.11175356890528736,-0.01038960094618966
327,0.7570525373893536,0.7570421096550745,0.4980768389818376,0.048180778289722774,0.10089844347180288,-0.015689038412383227
328,0.7559145466072109,0.7559030330283298,0.498977329034064,0.048040981775465855,0.10728515326229032,0.0015449106899460825
329,0.7552907906008763,0.7552805676171572,0.5004401009924025,0.04877164891547352,0.10098856329073662,0.004817784168885286
330,0.7576099656076346,0.7575987201991643,0.5030734104291382,0.04875480731680278,0.10572452551314092,-0.008164176600023424
331,0.7618129833112459,0.7617992573639452,0.5004825422705166,0.048619771093735546,0.11543323215083573,-0.02000097720189768
332,0.7604407069748416,0.7604281716518775,0.5002905131862903,0.048546953460702924,0.11183824273459667,-0.005143839868099667
333,0.7587635260098701,0.7587499948335529,0.5004055882841415,0.04837857558300815,0.11631483224894236,-0.0009848773500215745
334,0.7624894380692359,0.7624783560760223,0.5000608114531992,0.04860181023606009,0.10508994528281738,-0.006085088411518565
335,0.7648517173979792,0.764842390846553,0.5016956754526296,0.04889892815131159,0.09629850173607485,-0.007216358400376411
336,0.7642146217733691,0.7642035229538772,0.5004304816125843,0.048935239576237896,0.10377509488188712,-0.018123816114297718
337,0.7639583352182184,0.763946267906111,0.5009665537452929,0.04882551517407104,0.10798001085746732,-0.020163195362409594
338,0.7623370917627005,0.7623246296526747,0.5018529723075129,0.04860265964474809,0.10994414639281092,-0.0193215303940608
339,0.766004533233102,0.7659929184487333,0.4988970959005489,0.048393132479981074,0.10677303879027691,-0.01460242534516165
340,0.7624078221021514,0.7623965269197048,0.5003835007743076,0.04865091240084788,0.106005525154768,-0.0075459532138148775
341,0.7599469330026256,0.7599357921031548,0.499953672574029,0.048965930376838475,0.10544296161410598,-0.0046488138454711565
342,0.7605463177602148,0.7605353292740678,0.49959931605661384,0.04889237170688974,0.10481971466020588,0.0004892987923033554
343,0.7579824056103134,0.7579697521007287,0.49990928299270576,0.048657805678287876,0.11235579641379563,-0.005348587189633451
344,0.7628915149092129,0.7628800806899387,0.4993253794465622,0.048568772440954644,0.10692500732087218,-0.00042371413976064376
345,0.7619429740127528,0.7619334427804679,0.497123575218597,0.048648378760181396,0.0975910197881291,-0.0024771876056394414
346,0.7574475675543052,0.7574374096123166,0.5015090017757327,0.04865342690076949,0.10075074937154681,-0.0024759172798173154
347,0.7623323386186329,0.7623221543696066,0.49810586805693385,0.0487655549567419,0.10031763031369256,-0.010932035903866787
348,0.7699446655089883,0.7699332479241117,0.5000411912328087,0.04848423978083969,0.10623098764098177,-0.011464679639186728
349,0.7685868596764044,0.7685745500608329,0.4989848120383833,0.048695999252003845,0.10942218264251627,-0.018310577950298886
350,0.7636359722452796,0.763625984595689,0.498041586044482,0.04871484401435186,0.09963161608323971,-0.007750688801551826
351,0.7579005583219628,0.7578899015007577,0.49925028263090815,0.04851218265541296,0.10318236395899247,-0.0030188527788414833
352,0.7615747349612697,0.7615648058694924,0.5002784937387446,0.048578011618695606,0.09962034170194167,-0.0019432863166705303
353,0.7594589813480477,0.7594488086217809,0.4976150822464361,0.048487845355333306,0.10084880457015705,0.0010661526537202994
354,0.7688954524227107,0.7688851015583532,0.4994174402505851,0.048932425528879366,0.10141865074361647,0.008000057966552752
355,0.7712606727580896,0.7712502194464589,0.49877492125874506,0.04927146715409853,0.10193897601635762,0.0077861892956102635
356,0.769667677239391,0.7696553016516683,0.5013104390945854,0.048902749377528316,0.11123894995789689,0.0005877886462396789
357,0.766437091994851,0.7664247292626044,0.49728124663125284,0.04845800896255825,0.11113375442432169,-0.0032987916066959705
358,0.7585130132847436,0.7585015136775746,0.5007097992268057,0.04864772914311071,0.10722773259369592,-0.0008263249788520067
359,0.7558364902216973,0.7558262562992857,0.499365054515566,0.048651842567589525,0.10072919440734393,-0.009295781236070957
360,0.7539049760688843,0.7538935112011124,0.4994911879329326,0.04856893534681291,0.10705828449683501,-0.0014975291798766496
361,0.762469741384874,0.7624548781149232,0.5031776901505817,0.04880770779414727,0.12123699142246681,-0.012794303186246574
362,0.7633122340249976,0.7632992106211515,0.49992539198783975,0.04884071896689742,0.11204209687789,-0.02165139561661267
363,0.7622231635041647,0.7622111441284044,0.49966794163578504,0.04873683174260617,0.10932250144103076,-0.00817041413872658
364,0.7632754161854738,0.7632626174845539,0.5006176046839682,0.04890235066148361,0.11300056934995949,-0.005323923079900916
365,0.7675654064699133,0.7675528707696799,0.5014082013278421,0.04887415431535426,0.11163485496449096,-0.008492159108038064
366,0.7642062135191784,0.7641928796521552,0.49871968942571815,0.04879236553271772,0.11483329476804657,-0.012080479055132086
367,0.7657603782664728,0.7657491144625487,0.500038688987463,0.04882157561500394,0.10607456328560062,-0.003279538448910159
368,0.7647361424343619,0.7647248807782762,0.49894942987847857,0.04893608379262816,0.10518740812273848,-0.014001226765756374
369,0.7649912995133921,0.7649803590049082,0.4985566502956578,0.0487880133203483,0.10349079790689253,-0.015130634327532016
370,0.7658977184130538,0.7658870417081628,0.49779819365333616,0.04858989598403792,0.10288132062342298,-0.009535040011764421
371,0.7607182536518674,0.7607067654751641,0.49931178473619603,0.0486464787654237,0.1066520216842271,-0.010597539282754464
372,0.7618952759983911,0.7618844760498198,0.4995801309661513,0.04885200161104358,0.10273448571699388,-0.01563197697586283
373,0.7617714496851357,0.761759218636963,0.4983906752882004,0.04857462211061065,0.10964310279977775,-0.014429771981622923
374,0.7596799097651261,0.7596649555189999,0.5030226980486007,0.04864609633779891,0.12172524167448975,-0.011661385820147217
375,0.7593165556533283,0.7593026968841241,0.5003966769820386,0.04876003169218288,0.11755066632866178,-0.00627549940700897
376,0.7647704705324939,0.7647552192527869,0.50292028073387,0.04884325393738151,0.12339024249891319,0.004989206201500542
377,0.7659011860912186,0.7658879555837024,0.5028880580603186,0.04880113747545271,0.11484827389802463,0.006255840722062465
378,0.7713285004258126,0.7713163064768481,0.5011447384082773,0.048807270203958884,0.11040748299719949,0.0016968615613828625
379,0.7691828621174763,0.769169455743828,0.5014012155669555,0.048628134636493785,0.11572918476036377,0.003444970393306478
380,0.7618793682250239,0.7618663428903693,0.5010916514383952,0.0485054905303076,0.11405251002382212,0.00401204613620677
381,0.7613137956845193,0.7613012179327879,0.5014057289859338,0.04874226699314598,0.11187722237722827,-0.007743900594037459
382,0.7654277779934249,0.7654147061339966,0.5004912470672047,0.04875934896134564,0.1140760265290126,-0.007565482911919974
383,0.7682567607715495,0.768242525888334,0.5030857419792379,0.04864636072325374,0.11873915454506526,-0.011601869082048567
384,0.7658684496634103,0.7658530644509535,0.5003438683716862,0.04849301376720739,0.12302188663635175,-0.015796617932914137
385,0.7644839937505853,0.7644714152539875,0.5013935510328733,0.04848154103913922,0.11152067293751639,-0.011846681854036738
386,0.7639476898065974,0.7639362426078116,0.5001047577324983,0.04858680255598345,0.10634845746968373,-0.011657975534476036
387,0.7586024584628575,0.7585915831749328,0.5004018142223159,0.04862329431017128,0.10392709038754798,-0.008552844462633413
388,0.7589161050238288,0.7589054224941377,0.4966499699424553,0.048855425010405386,0.10321782538685122,-0.005225980296201596
389,0.7610491316418851,0.7610373979316526,0.4985657708510109,0.048802873400269925,0.10801721379399276,-0.008042835889653915
390,0.7607115724177356,0.7606999800694991,0.49894407666440993,0.04846875497095935,0.10746283300774198,-0.00654063315065699
391,0.7614639843468265,0.7614538437698238,0.49871521413035985,0.04870319531676843,0.10019613301980372,-0.010000089100912475
392,0.7598339704574163,0.75982429894134,0.4988025307875301,0.04871922284706713,0.09801364512385048,-0.007970875121124694
393,0.7615378592291708,0.7615262398099966,0.4999651119840451,0.04838687172127932,0.10767586510428466,-0.004901674317615296
394,0.7594546184250672,0.759445189434297,0.496632749708712,0.048642482709423486,0.09709365591237798,-0.00071956832399566
395,0.7558092960572866,0.7557996921013874,0.4997556069519211,0.048599783001507746,0.0977728060322319,0.006568450862217712
396,0.7576743715250175,0.7576634645113497,0.4998673457237966,0.048565531242804244,0.10406702177294264,-0.008705179730961368
397,0.7613261558575897,0.7613138068510142,0.49997394110873733,0.04863164047442705,0.10963712162570441,-0.01809461299083932
398,0.762492372424445,0.76247935659914,0.5023346810533481,0.04861078104682391,0.11348815546316134,-0.011617347911127987
399,0.7633924790213462,0.7633787663126834,0.5009667419606323,0.04862268719256976,0.11557953183783881,-0.018782250137407273
400,0.7603131556206553,0.760300157406893,0.5012432326743612,0.04846513289939257,0.11377062809457902,-0.007290193994298452
401,0.7618550398557696,0.7618415850306642,0.5012462649327586,0.0485695270719306,0.1158493968709594,-0.005694953931339202
402,0.7592212066804472,0.7592089708928964,0.4995118785160496,0.04837800471974393,0.11040323881143979,-0.00675307131868999
403,0.7555216497750157,0.7555094345684958,0.5025132243948482,0.048544801964573725,0.11015568802095721,-0.008923315954017646
404,0.7548376759138056,0.7548269532971057,0.5004968446228564,0.04850105475405482,0.10279627057264591,-0.012419282505910203
405,0.7623672431270462,0.7623563287970962,0.4995843842395185,0.048246442800333855,0.10443300834768317,-0.0026009743131714487
406,0.7623523068270389,0.762341164761593,0.4998115402770991,0.04845191673515761,0.10514194463357948,-0.009269212985545108
407,0.7615208802020877,0.7615107534631259,0.5009906247969986,0.04882163338630019,0.10022049574214303,-0.009014812629686484
408,0.7618851801624222,0.7618729172964909,0.5004154716210315,0.048742945289198036,0.11028145491483557,-0.00997676134052395
409,0.758833513536977,0.7588203112782951,0.500044637389825,0.048642870879185535,0.11454544104262003,-0.008959260186847565
410,0.7584650454794692,0.758452886253346,0.49997588893242734,0.04883858634576688,0.11016694246935557,0.004597647415796916
411,0.765596620580796,0.7655861621860609,0.4975421442699919,0.048856857205031974,0.10225408059228185,0.0010760504966892492
412,0.7636694861536305,0.7636580441737457,0.49997358643246836,0.04853895394724236,0.10673619534664482,-0.006929116529229586
413,0.7602258745352113,0.7602156650698724,0.4991394248250795,0.048580177644696486,0.1010086135719539,-0.002314493639512806
414,0.7619945420409163,0.7619844168296448,0.4976424849637366,0.04850913814705729,0.10060576259031352,-0.0015188205954119614
415,0.7632347713405963,0.7632249283204482,0.49817856429133284,0.04862485861617842,0.0991683055010122,0.0026958432424743577
416,0.7653628148463272,0.7653510956545073,0.5003155551342551,0.048756621954047966,0.10786269939500363,-0.009133380218316523
417,0.7636938200527245,0.7636819840741742,0.5003140621799661,0.04870645848699966,0.10851356057245841,-0.00770534638700336
418,0.7629321115206192,0.7629197921976062,0.5001549072780057,0.048424666584903936,0.11084778428343012,-0.00553920303884442
419,0.7616690903342982,0.7616579494516685,0.5003747984068945,0.048621128124652316,0.10553116421874774,0.0016275133399421403
420,0.7589735187731088,0.7589632462576336,0.4993314919235143,0.04880337349966242,0.10130343114916529,0.00295337459390007
421,0.7632647003839127,0.7632557040513125,0.49908346899836725,0.04888257487829915,0.09471820057024699,-0.004835743779983714
422,0.7620440237208881,0.76203332661764,0.5003473045778697,0.04853749946268923,0.10341641702047388,-0.0008575916974865412
423,0.7605329300969494,0.760521409236893,0.49850833799958366,0.0484227492496555,0.10729261364996072,-0.002781835609405924
424,0.7567311946917287,0.756720910920889,0.49736533208450123,0.04840852625865247,0.1009003340315878,-0.01007334058889128
425,0.7590567675311976,0.7590475538432586,0.5007085758525766,0.048413793476372396,0.09588115448088297,-0.004366274230654501
426,0.7649443939401581,0.7649345332080356,0.5023728289801672,0.048557300431996187,0.09902802275062264,-0.007262759845886717
427,0.7615225891589776,0.7615116822530172,0.4981216002463576,0.048807031982828014,0.10441211225764375,-0.0018927694011209712
428,0.7600407889345738,0.7600290238814672,0.5002282302487381,0.048767781900906304,0.10809492944334496,0.008894231988784864
429,0.7626594105063513,0.7626444719427777,0.5012192593342902,0.04869906770447459,0.12216566555781298,0.0035609161594975136
430,0.7601380394965257,0.760124610386665,0.5000619648505666,0.048472080553154516,0.11543094531260777,-0.010166908463803232
431,0.7587593183350793,0.75874854666788,0.501425476053086,0.048606581716961327,0.1026705809437999,-0.01513151853453597
432,0.7641701623824737,0.7641581381023724,0.49968399332786995,0.0487096776265475,0.10829897469092921,-0.017150472660354993
433,0.7625494391949068,0.7625368115401949,0.5008366878404187,0.048702495778761554,0.11170986784756826,-0.012127544542201113
434,0.7671747802832106,0.7671644812451851,0.49835128966745873,0.048645225290562234,0.10071573368311965,-0.012405427367253676
435,0.7647861459588559,0.764777277785882,0.4976976789888272,0.04842662568866291,0.09390684908026162,-0.006942233439516289
436,0.7614260741993866,0.7614162856709791,0.49947918856895657,0.04845179868211472,0.09892888983686386,-0.00035044777736414245
437,0.7635096718009761,0.7635006712214152,0.4973435880613852,0.048685248168158266,0.09473963899484293,-0.004847490039348777
438,0.7628245224879823,0.7628131655844516,0.5001994648081586,0.048872168581459464,0.10612276952103923,0.009663167012857299
439,0.7610323767086922,0.7610208720878285,0.49807902016450223,0.048781582588552946,0.10705012245986803,0.0065884240583765396
440,0.7598345675971856,0.7598213129216035,0.500582527742355,0.04863177641302126,0.11510171034209724,0.002187854647796131
441,0.7541816213022073,0.7541698837628762,0.5004426460462411,0.048526666339314364,0.1077456243140569,-0.011266480316902314
442,0.7550832403364075,0.7550706550147216,0.5009422244575741,0.04856934905269375,0.11144014053216716,-0.012842380639814481
443,0.761470273901757,0.7614587424770968,0.5007432435826548,0.04866961488990053,0.10619699633622447,-0.01587856925337989
444,0.759133792971188,0.7591210386817208,0.5016741678297799,0.0485447139888283,0.11226194047848854,-0.01224937239402808
445,0.7635836269701529,0.7635697411026279,0.5032167735574199,0.04839872639919147,0.11727128630584431,-0.01148061985010175
446,0.7716925971781057,0.7716799167361863,0.5015069320650385,0.04851742925780075,0.11130957997711562,-0.017002864816036006
447,0.76984027134119,0.769828271110725,0.5008721309185342,0.048587541654242984,0.10934866261555978,-0.006447635678278238
448,0.7598034666063407,0.7597904190984419,0.5015558471590699,0.04871023030203706,0.11421810601550222,0.0004503355584035256
449,0.7608401706197256,0.7608274482648177,0.5020799436679156,0.048927015444911855,0.11276796238225455,-0.0020522877693025096
450,0.7585741480605348,0.758560526525669,0.5028412944660534,0.04836553405943203,0.11659134316880312,-0.005143748008483274
451,0.7586323817367473,0.7586179342665577,0.5009415223881383,0.0482938644992415,0.12018798439617934,0.0008822747269236043
452,0.7582066667936597,0.7581968309298245,0.49930553197993044,0.04863288734902099,0.0991170531983411,0.003182524928553642
453,0.7591802307182747,0.7591678136216655,0.50378448453499,0.04874257842120938,0.11142158775158892,0.0008822655986355636
454,0.7595140491022248,0.7594998798284114,0.4990279699069644,0.048465780030755884,0.11808270244920668,-0.01497325304150978
455,0.7571636215834887,0.7571512727876707,0.49832467357813603,0.04868467522027986,0.11103865392978217,-0.004202530678580375
456,0.7606522208554038,0.7606418412015188,0.4995430205750015,0.048751054840330356,0.10187175838995503,0.000493897618734186
457,0.7646652197473124,0.7646525677166813,0.4987979356638174,0.04878409259014923,0.1122358625716303,0.00732012948417573
458,0.7619411791370901,0.7619293869238032,0.49873423033589726,0.04872151801366955,0.10831179921253921,0.007694746303411064
459,0.7645558079310961,0.7645412474506724,0.5015005800660933,0.04845763177207692,0.12061324871218701,0.0033714052547977997
460,0.7628140774564276,0.7628002471962883,0.5014652224027487,0.04850554555856452,0.11758122818124021,-0.00183138870275967
461,0.7581152373818733,0.7581037324704556,0.4989889256660355,0.04874020223553517,0.10694486030806105,-0.008132587932155027
462,0.7585943567171631,0.7585807801060246,0.501709487268981,0.048602261481596576,0.11626899361714932,-0.007519973581590466
463,0.7622207408692147,0.7622078358540588,0.4995908104344097,0.04851710127095069,0.11170137830623239,-0.02064523386388158
464,0.7589014030640477,0.7588901000170161,0.5004618869863979,0.048580862756993,0.10527639732529499,-0.014776047258197825
465,0.7567612261415648,0.7567504007689627,0.4995065027806404,0.0486244254340762,0.10364181014994053,-0.00906387528047757
466,0.7548619475354621,0.7548498331078367,0.5007285399612736,0.04848828532887954,0.11003496498028803,-0.0022670057736903786
467,0.7620173983666038,0.7620050819304349,0.4991394274982341,0.04842077942227702,0.11091470767498618,-0.0035725922360483804
468,0.761375522793604,0.7613642808318979,0.4998959120671008,0.04866316641790629,0.10598115502976847,-0.0028898466095216625
469,0.7580753466971119,0.7580631058409719,0.4998831450345461,0.0487085016333014,0.11048668560717056,-0.005651610012834427
470,0.7582961031036975,0.758282367131411,0.5009654588453557,0.04854168703107193,0.117055922383088,-0.0056805700010288535
471,0.755528398775356,0.7555157590800418,0.5029598970311318,0.048526157536591764,0.11185839852715049,-0.011214906652980895
472,0.7579391989333071,0.7579280135995424,0.4991659809404618,0.048456174608122266,0.10529853663978314,-0.009794126262768117
473,0.7565980678176789,0.7565848173567131,0.501682293397362,0.04863562349741412,0.11498781559697381,-0.005160143346357893
474,0.7552656047425695,0.7552530488738703,0.5001358169633152,0.04878622139519027,0.11150328485396964,-0.011010682054195852
475,0.7611538821261346,0.7611415821697316,0.5023489151284869,0.04888169874053013,0.11067534376624659,-0.007018251262608092
476,0.7623642924043643,0.7623516005691721,0.49992075337820957,0.04848304877980102,0.11245507286246063,-0.006634130577120241
477,0.7621317210520855,0.7621176876817826,0.5001323509008574,0.048730474739197976,0.11816889218221474,0.008233827416503883
478,0.7629133426482204,0.762901811895083,0.49932075229429446,0.048868980879606866,0.10709488789789748,0.007729537493970986
479,0.7591336345420654,0.7591211137734674,0.5008044338470682,0.04876002031271851,0.1117475249897781,0.005618102552690561
480,0.7612800280006363,0.7612677443051273,0.49990996432996176,0.04858785906817273,0.11070068750565888,-0.005229876683676763
481,0.7626258968872236,0.7626143972049488,0.5004639116521641,0.04870815910277719,0.10641817503720372,-0.01315861046005778
482,0.7584415509484448,0.7584305059136532,0.4988613277578761,0.04864989243016692,0.103060014351645,-0.020541762014069927
483,0.7589647315824822,0.7589528217872685,0.5018622470006325,0.04842308477688952,0.10842259463577149,-0.012354463142833122
484,0.7577870467673509,0.757776421886667,0.49949355816422386,0.04857144751907455,0.10191021325059169,-0.015410601557578292
485,0.7599492683326154,0.7599389290622419,0.4997750442224854,0.04848241282809606,0.10155111529950676,-0.004993856832771713
486,0.7571440738066,0.7571328447585401,0.4977912824504434,0.04845825252550323,0.10590923873833563,0.0032533809635574935
487,0.7605817726729907,0.7605699098272533,0.49979270443003315,0.04850045418802051,0.10867631216568097,0.007114132644481988
488,0.7583839354810539,0.7583717845252709,0.5005237224418101,0.04838358239509046,0.11016978787564592,0.003446688380774143
489,0.7601564314629168,0.7601449529410576,0.4994420859257214,0.048591573122508044,0.1067420506622787,-0.009108092740673479
490,0.7567608362493494,0.7567506637549279,0.495742801640994,0.048813522369876364,0.10053129388889595,-0.008015593815463028
491,0.7566415157196252,0.7566300839656045,0.5019241745655673,0.04873142167890695,0.10607343475200905,-0.013359286633192233
492,0.7595378653466145,0.7595260005444286,0.49994747961844777,0.048748089548231927,0.10804730175502522,-0.013742862279385508
